626,364,36
897,528,526
542,543,541
549,550,299
968,558,115
118,560,975
928,929,361
965,625,624
689,220,688
221,690,222
579,246,690
896,527,936
916,667,291
954,35,182
187,37,423
368,369,231
634,632,370
372,640,641
373,434,640
38,436,651
980,52,287
409,665,980
668,53,913
54,414,552
736,62,733
746,441,744
112,940,939
941,546,112
546,547,940
635,370,304
305,306,645
562,376,561
306,119,643
572,571,409
675,131,572
705,704,703
144,735,739
440,326,144
327,329,749
283,904,607
912,915,984
952,956,181
557,364,183
364,627,623
626,978,627
631,713,233
217,682,683
633,696,422
696,638,227
57,700,423
138,231,581
580,428,232
321,717,718
246,579,587
755,589,653
648,66,755
761,250,762
764,147,765
20,780,996
468,797,995
341,798,799
4,801,803
25,810,811
160,813,815
199,817,818
124,822,823
345,823,824
484,824,825
346,828,829
347,829,830
498,842,843
97,851,852
128,853,854
972,854,855
96,855,856
518,875,999
407,885,886
8,886,1000
357,889,890
525,890,891
687,902,296
902,903,530
904,676,532
676,905,286
945,295,944
981,946,295
35,621,949
549,300,362
551,552,955
959,958,552
686,553,961
963,555,682
965,115,967
317,10,574
12,135,319
324,585,13
358,359,910
361,615,360
34,619,547
367,368,366
374,375,646
335,70,382
202,44,394
677,214,671
411,413,412
714,430,713
722,721,60
434,728,727
17,444,18
98,351,309
74,309,341
477,101,479
873,315,103
290,974,107
111,894,934
948,114,298
948,412,114
451,121,308
501,163,499
314,168,511
137,580,427
728,141,723
435,432,141
145,15,590
83,151,448
92,452,453
156,339,466
157,24,478
256,451,499
93,495,496
352,859,129
605,173,900
614,178,539
616,544,935
180,948,951
560,629,365
629,693,418
743,645,644
653,654,652
654,38,652
384,778,787
208,388,480
7,659,312
206,194,402
873,24,315
406,210,407
571,666,903
667,212,535
671,672,213
213,672,670
682,622,683
979,633,226
637,234,707
439,246,440
647,249,757
380,191,16
273,495,997
351,155,309
808,516,477
199,480,482
485,200,394
393,86,346
777,89,597
200,658,201
99,504,403
167,166,100
280,210,406
595,49,404
989,355,604
51,408,357
978,908,907
909,974,289
289,910,966
946,296,113
674,673,316
673,572,9
316,9,211
9,409,211
133,318,11
318,134,11
11,134,577
590,15,327
331,17,377
88,395,91
174,33,605
993,380,0
388,5,80
394,200,202
91,395,90
396,7,500
95,399,45
402,565,508
209,404,405
671,214,672
217,683,54
54,683,414
228,57,58
424,427,319
704,428,580
429,706,428
719,60,717
243,61,242
732,436,61
655,442,656
757,66,648
759,758,756
151,307,67
599,152,385
308,121,337
453,258,454
455,997,657
195,465,75
466,72,73
21,495,93
983,779,502
313,166,858
5,515,102
529,530,104
105,533,284
107,974,909
537,922,918
540,539,987
541,543,930
544,937,545
957,959,552
971,370,975
309,155,386
478,79,483
159,478,124
658,311,43
490,44,491
99,403,47
874,566,524
576,577,221
693,979,578
135,138,699
715,140,320
322,718,710
730,731,142
585,143,724
324,323,143
579,745,588
587,588,14
588,744,325
145,760,328
328,146,752
334,591,147
349,70,335
256,335,153
452,258,453
339,72,466
859,340,155
155,340,386
989,475,78
495,273,496
600,349,972
351,98,511
606,175,527
175,285,898
175,284,285
176,914,358
177,615,920
541,930,361
361,930,928
942,945,944
34,179,619
619,179,937
34,620,179
620,900,179
180,363,948
185,418,692
368,188,369
367,712,188
372,642,373
373,643,241
